,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS,GAME_DATE_EST,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS,HOME,OPP_RANK,PL_RATING,OPP_RATING
152,22000078,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,33:38,9.0,20.0,0.45,4.0,12.0,0.333,4.0,4.0,1.0,0.0,8.0,8.0,5.0,0.0,0.0,1.0,1.0,26.0,-27.0,2021-01-01,Final,1610612744,1610612757,2020,1610612744,98.0,0.392,0.879,0.2,19.0,44.0,1610612757,123.0,0.435,0.767,0.465,23.0,51.0,0,1,0.412,35.0,108.8
153,22000078,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,33:38,9.0,20.0,0.45,4.0,12.0,0.3329999999999999,4.0,4.0,1.0,0.0,8.0,8.0,5.0,0.0,0.0,1.0,1.0,26.0,-27.0,2021-01-01,Final,1610612744,1610612757,2020,1610612744,98.0,0.392,0.879,0.2,19.0,44.0,1610612757,123.0,0.435,0.767,0.465,23.0,51.0,0,1,0.412,35.0,108.8
154,22000047,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,34:50,9.0,17.0,0.529,5.0,9.0,0.556,8.0,8.0,1.0,0.0,5.0,5.0,6.0,2.0,0.0,8.0,5.0,31.0,3.0,2020-12-29,Final,1610612765,1610612744,2020,1610612765,106.0,0.38,0.7929999999999999,0.371,21.0,45.0,1610612744,116.0,0.5,0.722,0.424,21.0,40.0,0,0,0.353,32.6,107.4
155,22000038,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,36:26,11.0,25.0,0.44,5.0,15.0,0.333,9.0,9.0,1.0,0.0,2.0,2.0,6.0,2.0,2.0,4.0,1.0,36.0,3.0,2020-12-27,Final,1610612741,1610612744,2020,1610612741,128.0,0.512,0.742,0.415,27.0,54.0,1610612744,129.0,0.404,0.9,0.383,25.0,41.0,0,0,0.382,21.4,108.6
156,22000038,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,36:26,11.0,25.0,0.44,5.0,15.0,0.333,9.0,9.0,1.0,0.0,2.0,2.0,6.0,2.0,2.0,4.0,1.0,36.0,3.0,2020-12-27,Final,1610612741,1610612744,2020,1610612741,128.0,0.512,0.742,0.415,27.0,54.0,1610612744,129.0,0.4039999999999999,0.9,0.3829999999999999,25.0,41.0,0,0,0.382,21.4,108.6
157,22000038,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,36:26,11.0,25.0,0.44,5.0,15.0,0.3329999999999999,9.0,9.0,1.0,0.0,2.0,2.0,6.0,2.0,2.0,4.0,1.0,36.0,3.0,2020-12-27,Final,1610612741,1610612744,2020,1610612741,128.0,0.512,0.742,0.415,27.0,54.0,1610612744,129.0,0.404,0.9,0.383,25.0,41.0,0,0,0.382,21.4,108.6
158,22000038,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,36:26,11.0,25.0,0.44,5.0,15.0,0.3329999999999999,9.0,9.0,1.0,0.0,2.0,2.0,6.0,2.0,2.0,4.0,1.0,36.0,3.0,2020-12-27,Final,1610612741,1610612744,2020,1610612741,128.0,0.512,0.742,0.415,27.0,54.0,1610612744,129.0,0.4039999999999999,0.9,0.3829999999999999,25.0,41.0,0,0,0.382,21.4,108.6
159,22000006,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,28:58,6.0,17.0,0.353,2.0,10.0,0.2,5.0,5.0,1.0,0.0,4.0,4.0,6.0,1.0,0.0,2.0,2.0,19.0,-24.0,2020-12-25,Final,1610612749,1610612744,2020,1610612749,138.0,0.556,0.6920000000000001,0.556,25.0,60.0,1610612744,99.0,0.343,0.84,0.222,14.0,43.0,1,0,0.857,21.6,108.4
160,22000006,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,28:58,6.0,17.0,0.353,2.0,10.0,0.2,5.0,5.0,1.0,0.0,4.0,4.0,6.0,1.0,0.0,2.0,2.0,19.0,-24.0,2020-12-25,Final,1610612749,1610612744,2020,1610612749,138.0,0.556,0.6920000000000001,0.556,25.0,60.0,1610612744,99.0,0.3429999999999999,0.84,0.222,14.0,43.0,1,0,0.857,21.6,108.4
161,22000001,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,30:19,7.0,21.0,0.333,2.0,10.0,0.2,4.0,4.0,1.0,3.0,1.0,4.0,10.0,2.0,0.0,3.0,1.0,20.0,-23.0,2020-12-22,Final,1610612751,1610612744,2020,1610612751,125.0,0.457,0.813,0.429,24.0,57.0,1610612744,99.0,0.374,0.652,0.303,26.0,47.0,1,0,0.5,,109.0
162,22000001,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,30:19,7.0,21.0,0.3329999999999999,2.0,10.0,0.2,4.0,4.0,1.0,3.0,1.0,4.0,10.0,2.0,0.0,3.0,1.0,20.0,-23.0,2020-12-22,Final,1610612751,1610612744,2020,1610612751,125.0,0.457,0.813,0.429,24.0,57.0,1610612744,99.0,0.374,0.652,0.303,26.0,47.0,1,0,0.5,,109.0
163,22000642,1610612744,GSW,Golden State,201939,Stephen Curry,,,DNP - Injury/Illness,,,,,,,,,,,,,,,,,,,,,2021-03-20,Final,1610612763,1610612744,2020,1610612763,111.0,0.389,0.871,0.313,25.0,60.0,1610612744,103.0,0.344,0.8240000000000001,0.317,23.0,46.0,1,0,0.382,,103.0
164,22000636,1610612744,GSW,Golden State,201939,Stephen Curry,,,DNP - Injury/Illness,,,,,,,,,,,,,,,,,,,,,2021-03-19,Final,1610612763,1610612744,2020,1610612763,103.0,0.4639999999999999,0.81,0.308,24.0,46.0,1610612744,116.0,0.484,0.722,0.366,31.0,43.0,0,0,0.382,25.2,107.8
165,22000622,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,30:05,7.0,18.0,0.389,2.0,11.0,0.182,2.0,2.0,1.0,0.0,5.0,5.0,8.0,1.0,0.0,2.0,3.0,18.0,10.0,2021-03-17,Final,1610612745,1610612744,2020,1610612745,94.0,0.413,0.525,0.259,19.0,48.0,1610612744,108.0,0.456,0.833,0.356,32.0,48.0,0,0,0.6759999999999999,24.8,106.4
166,22000608,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,29:13,9.0,17.0,0.529,4.0,7.0,0.5710000000000001,5.0,5.0,1.0,0.0,3.0,3.0,2.0,3.0,0.0,2.0,1.0,27.0,-12.0,2021-03-15,Final,1610612744,1610612747,2020,1610612744,97.0,0.43,0.667,0.351,24.0,30.0,1610612747,128.0,0.628,0.76,0.407,36.0,46.0,0,1,0.7879999999999999,25.2,109.6
167,22000594,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,35:38,10.0,20.0,0.5,6.0,9.0,0.667,6.0,7.0,0.857,1.0,4.0,5.0,9.0,1.0,0.0,3.0,3.0,32.0,19.0,2021-03-14,Final,1610612744,1610612762,2020,1610612744,131.0,0.562,0.833,0.516,33.0,40.0,1610612762,119.0,0.441,0.759,0.341,24.0,51.0,1,1,0.636,23.6,120.2
168,22000576,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,26:39,6.0,16.0,0.375,1.0,8.0,0.125,1.0,2.0,0.5,0.0,4.0,4.0,3.0,2.0,1.0,2.0,1.0,14.0,-19.0,2021-03-11,Final,1610612746,1610612744,2020,1610612746,130.0,0.4579999999999999,0.828,0.439,23.0,56.0,1610612744,104.0,0.4320000000000001,0.7040000000000001,0.25,20.0,44.0,1,0,0.6859999999999999,28.2,108.4
169,22000550,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,36:17,13.0,28.0,0.4639999999999999,5.0,14.0,0.357,4.0,5.0,0.8,1.0,6.0,7.0,5.0,3.0,0.0,4.0,1.0,35.0,-6.0,2021-03-03,Final,1610612757,1610612744,2020,1610612757,108.0,0.419,0.846,0.286,15.0,47.0,1610612744,106.0,0.423,0.643,0.357,27.0,54.0,1,0,0.412,,106.6
170,22000527,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,25:54,5.0,13.0,0.385,2.0,7.0,0.286,4.0,5.0,0.8,0.0,4.0,4.0,7.0,3.0,0.0,3.0,2.0,16.0,-24.0,2021-02-28,Final,1610612747,1610612744,2020,1610612747,117.0,0.471,0.684,0.355,22.0,60.0,1610612744,91.0,0.407,0.684,0.235,26.0,35.0,1,0,0.7879999999999999,,101.4
171,22000511,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,35:53,8.0,15.0,0.5329999999999999,3.0,8.0,0.375,10.0,10.0,1.0,0.0,4.0,4.0,9.0,1.0,0.0,4.0,1.0,29.0,23.0,2021-02-26,Final,1610612744,1610612766,2020,1610612744,130.0,0.608,0.92,0.4579999999999999,38.0,37.0,1610612766,121.0,0.461,0.688,0.415,27.0,38.0,1,1,0.361,,113.2
172,22000489,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,35:56,7.0,21.0,0.3329999999999999,1.0,11.0,0.091,9.0,10.0,0.9,1.0,7.0,8.0,8.0,2.0,0.0,4.0,2.0,24.0,7.0,2021-02-24,Final,1610612754,1610612744,2020,1610612754,107.0,0.457,0.813,0.241,20.0,39.0,1610612744,111.0,0.47,0.903,0.192,27.0,41.0,0,0,0.647,,115.2
173,22000483,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,36:42,9.0,22.0,0.409,7.0,14.0,0.5,12.0,12.0,1.0,0.0,6.0,6.0,6.0,2.0,0.0,2.0,1.0,37.0,19.0,2021-02-23,Final,1610612752,1610612744,2020,1610612752,106.0,0.392,0.8640000000000001,0.379,22.0,56.0,1610612744,114.0,0.449,0.875,0.342,30.0,41.0,0,0,0.273,,109.0
174,22000459,1610612744,GSW,Golden State,201939,Stephen Curry,,,DND - Injury/Illness,,,,,,,,,,,,,,,,,,,,,2021-02-20,Final,1610612766,1610612744,2020,1610612766,102.0,0.493,0.889,0.5,23.0,44.0,1610612744,100.0,0.435,0.765,0.3329999999999999,23.0,39.0,1,0,0.361,31.4,116.4
175,22000449,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,37:08,11.0,29.0,0.379,6.0,16.0,0.375,1.0,1.0,1.0,2.0,5.0,7.0,11.0,0.0,0.0,1.0,3.0,29.0,-7.0,2021-02-19,Final,1610612753,1610612744,2020,1610612753,124.0,0.489,0.8240000000000001,0.419,30.0,51.0,1610612744,120.0,0.474,0.6,0.452,37.0,45.0,1,0,0.424,32.0,104.4
176,22000443,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,42:21,8.0,25.0,0.32,5.0,20.0,0.25,4.0,4.0,1.0,1.0,6.0,7.0,11.0,2.0,0.0,3.0,1.0,25.0,8.0,2021-02-17,Final,1610612744,1610612748,2020,1610612744,120.0,0.4529999999999999,0.762,0.346,32.0,46.0,1610612748,112.0,0.4539999999999999,0.917,0.361,28.0,49.0,1,1,0.727,33.4,104.0
177,22000424,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,29:47,13.0,19.0,0.684,7.0,11.0,0.636,3.0,3.0,1.0,0.0,2.0,2.0,6.0,0.0,0.0,1.0,0.0,36.0,20.0,2021-02-15,Final,1610612744,1610612739,2020,1610612744,129.0,0.523,0.952,0.4589999999999999,34.0,39.0,1610612739,98.0,0.389,0.8,0.267,19.0,49.0,1,1,0.303,37.6,105.6
178,22000409,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,33:38,10.0,17.0,0.588,2.0,9.0,0.222,5.0,5.0,1.0,0.0,3.0,3.0,5.0,0.0,0.0,4.0,2.0,27.0,-26.0,2021-02-13,Final,1610612744,1610612751,2020,1610612744,117.0,0.489,0.8,0.265,25.0,37.0,1610612751,134.0,0.5379999999999999,0.9,0.41,35.0,45.0,0,1,0.5,37.8,112.8
179,22000393,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,37:23,14.0,26.0,0.5379999999999999,10.0,19.0,0.526,2.0,2.0,1.0,0.0,8.0,8.0,5.0,4.0,0.0,6.0,1.0,40.0,16.0,2021-02-11,Final,1610612744,1610612753,2020,1610612744,111.0,0.466,0.75,0.4,29.0,46.0,1610612753,105.0,0.392,0.778,0.455,19.0,49.0,1,1,0.424,37.4,104.4
180,22000378,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,31:56,11.0,20.0,0.55,4.0,10.0,0.4,6.0,8.0,0.75,0.0,4.0,4.0,2.0,0.0,0.0,1.0,1.0,32.0,15.0,2021-02-09,Final,1610612759,1610612744,2020,1610612759,91.0,0.3720000000000001,0.905,0.3329999999999999,20.0,45.0,1610612744,114.0,0.462,0.684,0.425,26.0,50.0,0,0,0.438,36.6,108.2
181,22000371,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,35:37,10.0,17.0,0.588,6.0,11.0,0.545,6.0,6.0,1.0,0.0,7.0,7.0,6.0,1.0,0.0,1.0,1.0,32.0,3.0,2021-02-08,Final,1610612759,1610612744,2020,1610612759,105.0,0.406,0.8420000000000001,0.355,24.0,46.0,1610612744,100.0,0.442,0.733,0.351,29.0,49.0,1,0,0.438,35.6,111.0
182,22000360,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,37:04,19.0,31.0,0.613,11.0,19.0,0.579,8.0,8.0,1.0,0.0,2.0,2.0,5.0,1.0,0.0,3.0,3.0,57.0,7.0,2021-02-06,Final,1610612742,1610612744,2020,1610612742,134.0,0.4579999999999999,0.833,0.447,27.0,47.0,1610612744,132.0,0.535,0.87,0.444,27.0,40.0,1,0,0.636,27.4,110.4
183,22000339,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,29:56,9.0,17.0,0.529,4.0,10.0,0.4,6.0,6.0,1.0,0.0,3.0,3.0,6.0,0.0,0.0,2.0,2.0,28.0,19.0,2021-02-04,Final,1610612742,1610612744,2020,1610612742,116.0,0.413,0.87,0.4,26.0,42.0,1610612744,147.0,0.573,0.852,0.512,37.0,45.0,0,0,0.636,29.0,108.0
184,22000326,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,38:10,12.0,21.0,0.5710000000000001,7.0,14.0,0.5,7.0,7.0,1.0,0.0,11.0,11.0,8.0,3.0,0.0,3.0,0.0,38.0,4.0,2021-02-02,Final,1610612744,1610612738,2020,1610612744,107.0,0.4579999999999999,0.696,0.405,30.0,36.0,1610612738,111.0,0.4639999999999999,0.741,0.382,16.0,51.0,0,1,0.742,26.2,114.2
185,22000305,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,29:57,11.0,17.0,0.647,6.0,8.0,0.75,0.0,0.0,0.0,0.0,5.0,5.0,7.0,2.0,0.0,6.0,1.0,28.0,26.0,2021-01-30,Final,1610612744,1610612765,2020,1610612744,118.0,0.528,0.7,0.472,34.0,47.0,1610612765,91.0,0.377,0.75,0.25,17.0,38.0,1,1,0.353,26.6,109.0
186,22000286,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,31:14,10.0,20.0,0.5,5.0,10.0,0.5,2.0,2.0,1.0,1.0,3.0,4.0,4.0,0.0,0.0,4.0,2.0,27.0,-23.0,2021-01-28,Final,1610612756,1610612744,2020,1610612756,114.0,0.466,0.913,0.344,34.0,57.0,1610612744,93.0,0.384,0.75,0.289,21.0,48.0,1,0,0.394,26.4,109.6
187,22000283,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,33:13,6.0,17.0,0.353,4.0,11.0,0.364,0.0,0.0,0.0,0.0,6.0,6.0,8.0,0.0,0.0,2.0,2.0,16.0,28.0,2021-01-27,Final,1610612744,1610612750,2020,1610612744,123.0,0.529,0.7829999999999999,0.441,32.0,46.0,1610612750,111.0,0.425,0.6970000000000001,0.389,23.0,39.0,1,1,0.375,28.4,103.8
188,22000266,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,33:52,11.0,21.0,0.524,7.0,12.0,0.583,7.0,8.0,0.875,1.0,3.0,4.0,3.0,3.0,0.0,3.0,2.0,36.0,19.0,2021-01-25,Final,1610612744,1610612750,2020,1610612744,130.0,0.494,0.757,0.467,21.0,46.0,1610612750,108.0,0.415,0.88,0.3329999999999999,26.0,47.0,1,1,0.375,28.2,103.6
189,22000242,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,27:06,9.0,18.0,0.5,5.0,10.0,0.5,1.0,2.0,0.5,0.0,7.0,7.0,7.0,0.0,0.0,1.0,2.0,24.0,-24.0,2021-01-23,Final,1610612762,1610612744,2020,1610612762,127.0,0.479,0.773,0.4,28.0,57.0,1610612744,108.0,0.452,0.667,0.359,30.0,35.0,1,0,0.636,27.4,117.8
190,22000228,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,34:39,9.0,19.0,0.474,5.0,14.0,0.357,7.0,8.0,0.875,0.0,3.0,3.0,4.0,2.0,0.0,4.0,3.0,30.0,-16.0,2021-01-21,Final,1610612744,1610612752,2020,1610612744,104.0,0.384,0.7440000000000001,0.237,27.0,46.0,1610612752,119.0,0.4629999999999999,0.78,0.4579999999999999,24.0,55.0,0,1,0.273,23.6,99.2
191,22000223,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,31:28,10.0,17.0,0.588,4.0,8.0,0.5,2.0,2.0,1.0,1.0,10.0,11.0,7.0,1.0,0.0,4.0,2.0,26.0,30.0,2021-01-20,Final,1610612744,1610612759,2020,1610612744,121.0,0.505,0.7,0.395,31.0,54.0,1610612759,99.0,0.3720000000000001,0.8059999999999999,0.121,17.0,43.0,1,1,0.438,26.0,106.6
192,22000212,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,35:37,8.0,22.0,0.364,3.0,12.0,0.25,7.0,7.0,1.0,0.0,1.0,1.0,7.0,1.0,0.0,4.0,2.0,26.0,-3.0,2021-01-18,Final,1610612747,1610612744,2020,1610612747,113.0,0.482,0.727,0.31,23.0,50.0,1610612744,115.0,0.506,0.75,0.324,31.0,32.0,0,0,0.7879999999999999,23.4,118.8
193,22000177,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,36:58,14.0,23.0,0.609,5.0,11.0,0.455,2.0,2.0,1.0,0.0,11.0,11.0,4.0,2.0,0.0,7.0,2.0,35.0,-21.0,2021-01-14,Final,1610612743,1610612744,2020,1610612743,114.0,0.456,0.778,0.297,29.0,50.0,1610612744,104.0,0.469,0.708,0.379,29.0,43.0,1,0,0.6970000000000001,22.4,117.0
194,22000163,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,35:53,7.0,17.0,0.412,3.0,8.0,0.375,3.0,5.0,0.6,1.0,3.0,4.0,3.0,2.0,0.0,2.0,3.0,20.0,-2.0,2021-01-12,Final,1610612744,1610612754,2020,1610612744,95.0,0.382,0.636,0.342,25.0,46.0,1610612754,104.0,0.4429999999999999,0.68,0.321,26.0,50.0,0,1,0.647,30.8,114.6
195,22000148,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,38:12,2.0,16.0,0.125,1.0,10.0,0.1,6.0,6.0,1.0,3.0,6.0,9.0,6.0,0.0,0.0,5.0,3.0,11.0,7.0,2021-01-10,Final,1610612744,1610612761,2020,1610612744,106.0,0.409,0.895,0.283,30.0,51.0,1610612761,105.0,0.406,0.636,0.342,20.0,48.0,1,1,0.6759999999999999,33.8,117.8
196,22000130,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,36:15,13.0,24.0,0.542,9.0,14.0,0.643,3.0,3.0,1.0,0.0,2.0,2.0,11.0,3.0,0.0,2.0,3.0,38.0,13.0,2021-01-08,Final,1610612744,1610612746,2020,1610612744,115.0,0.488,0.833,0.488,25.0,38.0,1610612746,105.0,0.482,0.846,0.452,23.0,37.0,1,1,0.6859999999999999,31.4,106.6
197,22000116,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,34:59,5.0,17.0,0.294,1.0,6.0,0.1669999999999999,2.0,4.0,0.5,1.0,3.0,4.0,5.0,1.0,0.0,0.0,3.0,13.0,-10.0,2021-01-06,Final,1610612744,1610612746,2020,1610612744,101.0,0.4529999999999999,0.789,0.267,25.0,35.0,1610612746,108.0,0.444,1.0,0.324,19.0,48.0,0,1,0.6859999999999999,35.0,110.6
198,22000101,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,30:34,9.0,18.0,0.5,5.0,12.0,0.417,7.0,7.0,1.0,0.0,9.0,9.0,8.0,0.0,0.0,2.0,3.0,30.0,26.0,2021-01-04,Final,1610612744,1610612758,2020,1610612744,137.0,0.526,0.857,0.535,41.0,48.0,1610612758,106.0,0.3779999999999999,0.718,0.286,20.0,52.0,1,1,0.353,36.2,116.4
199,22000092,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,36:26,18.0,31.0,0.581,8.0,16.0,0.5,18.0,19.0,0.947,1.0,4.0,5.0,4.0,0.0,0.0,5.0,0.0,62.0,20.0,2021-01-03,Final,1610612744,1610612757,2020,1610612744,137.0,0.557,0.765,0.382,23.0,53.0,1610612757,122.0,0.418,0.7879999999999999,0.326,16.0,40.0,1,1,0.412,31.0,114.2
200,12000038,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,28:58,9.0,23.0,0.391,6.0,13.0,0.462,5.0,5.0,1.0,0.0,6.0,6.0,3.0,2.0,0.0,1.0,2.0,29.0,11.0,2020-12-17,Final,1610612758,1610612744,2020,1610612758,105.0,0.3720000000000001,0.757,0.233,22.0,51.0,1610612744,113.0,0.424,0.833,0.465,20.0,54.0,0,0,0.353,,117.0
201,12000027,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,28:12,11.0,21.0,0.524,5.0,13.0,0.385,2.0,3.0,0.667,0.0,4.0,4.0,4.0,3.0,1.0,4.0,0.0,29.0,7.0,2020-12-15,Final,1610612758,1610612744,2020,1610612758,114.0,0.467,0.5770000000000001,0.357,23.0,49.0,1610612744,113.0,0.4270000000000001,0.621,0.302,28.0,53.0,1,0,0.353,,116.6
202,12000011,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,21:08,3.0,10.0,0.3,2.0,7.0,0.286,2.0,2.0,1.0,0.0,1.0,1.0,3.0,2.0,0.0,3.0,1.0,10.0,-3.0,2020-12-12,Final,1610612744,1610612743,2020,1610612744,107.0,0.438,0.743,0.275,25.0,39.0,1610612743,105.0,0.43,0.72,0.28,20.0,48.0,1,1,0.6970000000000001,,109.2
203,21900967,1610612744,GSW,Golden State,201939,Stephen Curry,,,DND - Injury/Illness                    ,,,,,,,,,,,,,,,,,,,,,2020-03-10,Final,1610612744,1610612746,2019,1610612744,107.0,0.468,0.815,0.289,25.0,35.0,1610612746,131.0,0.5,1.0,0.455,28.0,47.0,0,1,0.583,,120.0
204,21900929,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,27:14,6.0,16.0,0.375,3.0,12.0,0.25,8.0,8.0,1.0,0.0,6.0,6.0,7.0,0.0,0.0,1.0,1.0,23.0,-13.0,2020-03-05,Final,1610612744,1610612761,2019,1610612744,113.0,0.408,0.76,0.269,34.0,52.0,1610612761,121.0,0.476,0.903,0.317,28.0,39.0,0,1,0.711,,112.2
205,21900825,1610612744,GSW,Golden State,201939,Stephen Curry,,,DND - Injury/Illness                    ,,,,,,,,,,,,,,,,,,,,,2020-02-20,Final,1610612744,1610612745,2019,1610612744,105.0,0.494,0.833,0.212,26.0,40.0,1610612745,135.0,0.529,0.909,0.51,31.0,36.0,0,1,0.583,22.6,113.2
206,21100725,1610612744,GSW,Golden State,201939,Stephen Curry,,,DND - right ankle sprain,,,,,,,,,,,,,,,,,,,,,2012-03-25,Final,1610612757,1610612744,2011,1610612757,90.0,0.365,0.667,0.3329999999999999,20.0,42.0,1610612744,87.0,0.4320000000000001,0.941,0.318,18.0,44.0,1,0,0.515,,95.0
207,21100718,1610612744,GSW,Golden State,201939,Stephen Curry,,,"DND - Mild Sprain, Right Ankle",,,,,,,,,,,,,,,,,,,,,2012-03-24,Final,1610612744,1610612758,2011,1610612744,111.0,0.489,0.857,0.3329999999999999,30.0,39.0,1610612758,108.0,0.473,0.778,0.067,23.0,47.0,1,1,0.207,,113.6
208,21100661,1610612744,GSW,Golden State,201939,Stephen Curry,,,DND - Sprained right ankle,,,,,,,,,,,,,,,,,,,,,2012-03-17,Final,1610612762,1610612744,2011,1610612762,99.0,0.416,0.813,0.154,20.0,65.0,1610612744,92.0,0.413,0.8,0.24,14.0,40.0,1,0,0.667,,103.0
209,21100653,1610612744,GSW,Golden State,201939,Stephen Curry,,,"DND - Mild Sprain, Right Ankle",,,,,,,,,,,,,,,,,,,,,2012-03-16,Final,1610612744,1610612749,2011,1610612744,98.0,0.4429999999999999,0.9,0.455,23.0,35.0,1610612749,120.0,0.484,0.909,0.455,33.0,54.0,0,1,0.4,,109.6
210,21100637,1610612744,GSW,Golden State,201939,Stephen Curry,,,"DND - Mild Sprain, Right Ankle",,,,,,,,,,,,,,,,,,,,,2012-03-14,Final,1610612744,1610612738,2011,1610612744,103.0,0.526,0.8420000000000001,0.238,25.0,33.0,1610612738,105.0,0.513,0.905,0.462,32.0,37.0,0,1,0.774,,92.0
211,21100625,1610612744,GSW,Golden State,201939,Stephen Curry,,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,,2012-03-13,Final,1610612758,1610612744,2011,1610612758,89.0,0.402,0.762,0.368,11.0,44.0,1610612744,115.0,0.505,0.733,0.5,20.0,45.0,0,0,0.207,,102.4
212,21100610,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,9:13,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,2012-03-11,Final,1610612746,1610612744,2011,1610612746,93.0,0.43,0.5429999999999999,0.316,21.0,42.0,1610612744,97.0,0.514,0.81,0.5329999999999999,22.0,37.0,0,0,0.303,,99.4
213,21100602,1610612744,GSW,Golden State,201939,Stephen Curry,,G,,16:19,4.0,7.0,0.5710000000000001,2.0,4.0,0.5,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,3.0,0.0,10.0,10.0,2012-03-10,Final,1610612744,1610612742,2011,1610612744,111.0,0.541,0.84,0.4,23.0,44.0,1610612742,87.0,0.373,0.8079999999999999,0.435,20.0,39.0,1,1,0.774,,95.8
214,21100581,1610612744,GSW,Golden State,201939,Stephen Curry,,,,24:16,7.0,11.0,0.636,1.0,2.0,0.5,0.0,0.0,0.0,0.0,4.0,4.0,3.0,0.0,0.0,2.0,3.0,15.0,4.0,2012-03-07,Final,1610612744,1610612763,2011,1610612744,92.0,0.4429999999999999,0.609,0.444,23.0,39.0,1610612763,110.0,0.525,0.905,0.368,33.0,47.0,0,1,0.4379999999999999,,96.0
215,21100555,1610612744,GSW,Golden State,201939,Stephen Curry,,,,9:18,5.0,7.0,0.7140000000000001,2.0,3.0,0.667,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,12.0,10.0,2012-03-05,Final,1610612764,1610612744,2011,1610612764,100.0,0.424,0.556,0.364,25.0,47.0,1610612744,120.0,0.542,0.938,0.652,27.0,47.0,0,0,0.258,,101.8
216,21100548,1610612744,GSW,Golden State,201939,Stephen Curry,,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,,2012-03-04,Final,1610612761,1610612744,2011,1610612761,83.0,0.3720000000000001,0.875,0.4,19.0,51.0,1610612744,75.0,0.363,0.684,0.211,17.0,41.0,1,0,0.344,,94.6
