,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS,SEASON,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS,HOME,OPP_RANK,PL_RATING,OPP_RATING,WON
824,35:13,17.0,23.0,0.7390000000000001,8.0,13.0,0.615,3.0,3.0,1.0,1.0,1.0,2.0,10.0,0.0,0.0,4.0,2.0,45.0,21.0,2014,116.0,0.5329999999999999,0.889,0.462,27.0,44.0,105.0,0.469,0.75,0.292,28.0,41.0,1,1,0.7809999999999999,23.0,108.0,1
825,34:45,9.0,18.0,0.5,5.0,8.0,0.625,2.0,2.0,1.0,1.0,5.0,6.0,9.0,1.0,0.0,2.0,3.0,25.0,4.0,2014,103.0,0.434,0.733,0.474,25.0,45.0,100.0,0.442,0.7,0.409,25.0,50.0,1,0,0.483,23.0,103.2,0
826,30:03,9.0,17.0,0.529,5.0,10.0,0.5,1.0,2.0,0.5,0.0,4.0,4.0,6.0,1.0,0.0,4.0,2.0,24.0,-16.0,2014,107.0,0.53,0.8,0.3329999999999999,27.0,47.0,92.0,0.429,0.5,0.321,25.0,39.0,1,0,0.7809999999999999,25.8,103.6,0
827,27:27,4.0,12.0,0.3329999999999999,1.0,4.0,0.25,2.0,3.0,0.667,2.0,2.0,4.0,3.0,1.0,0.0,1.0,1.0,11.0,9.0,2014,110.0,0.425,0.722,0.188,14.0,44.0,123.0,0.4529999999999999,0.7190000000000001,0.389,28.0,55.0,0,0,0.581,30.2,102.4,1
828,33:32,10.0,22.0,0.455,6.0,11.0,0.545,2.0,2.0,1.0,1.0,7.0,8.0,5.0,0.0,0.0,6.0,3.0,28.0,-1.0,2014,107.0,0.462,0.647,0.385,29.0,50.0,106.0,0.467,0.654,0.263,25.0,47.0,1,1,0.633,29.4,92.2,1
829,36:11,8.0,15.0,0.5329999999999999,4.0,6.0,0.667,7.0,7.0,1.0,1.0,0.0,1.0,4.0,1.0,0.0,3.0,3.0,27.0,-1.0,2014,106.0,0.439,0.848,0.273,19.0,41.0,110.0,0.447,0.765,0.381,28.0,43.0,0,0,0.636,28.8,113.8,1
830,30:24,8.0,13.0,0.615,6.0,9.0,0.667,3.0,3.0,1.0,0.0,4.0,4.0,6.0,1.0,0.0,6.0,4.0,25.0,-1.0,2014,95.0,0.379,0.8440000000000001,0.133,24.0,42.0,108.0,0.512,0.857,0.48,27.0,45.0,0,0,0.226,27.0,104.0,1
831,34:14,12.0,22.0,0.545,8.0,12.0,0.667,6.0,6.0,1.0,1.0,2.0,3.0,10.0,3.0,1.0,4.0,3.0,38.0,26.0,2014,84.0,0.447,0.733,0.385,19.0,40.0,107.0,0.433,0.765,0.516,28.0,43.0,0,0,0.433,22.6,99.2,1
832,35:26,13.0,22.0,0.591,5.0,9.0,0.556,2.0,2.0,1.0,0.0,2.0,2.0,10.0,1.0,0.0,2.0,2.0,33.0,12.0,2014,108.0,0.424,0.789,0.441,23.0,35.0,122.0,0.602,0.909,0.462,37.0,46.0,0,0,0.7809999999999999,19.8,100.8,1
833,28:16,8.0,14.0,0.5710000000000001,5.0,8.0,0.625,3.0,3.0,1.0,1.0,4.0,5.0,6.0,2.0,0.0,2.0,1.0,24.0,30.0,2014,107.0,0.411,0.762,0.3939999999999999,23.0,62.0,76.0,0.3329999999999999,0.731,0.273,15.0,38.0,1,1,0.5,20.0,98.2,1
834,32:14,8.0,18.0,0.444,3.0,6.0,0.5,5.0,5.0,1.0,1.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,24.0,12.0,2014,106.0,0.487,0.846,0.444,25.0,37.0,91.0,0.4379999999999999,0.81,0.455,19.0,35.0,1,1,0.294,,91.0,1
835,27:02,4.0,17.0,0.235,2.0,10.0,0.2,6.0,6.0,1.0,0.0,2.0,2.0,11.0,0.0,0.0,3.0,0.0,16.0,11.0,2014,112.0,0.5,0.826,0.263,29.0,42.0,96.0,0.429,0.8640000000000001,0.5,22.0,42.0,1,1,0.483,,98.6,1
836,29:41,4.0,11.0,0.364,2.0,6.0,0.3329999999999999,6.0,6.0,1.0,1.0,3.0,4.0,12.0,0.0,0.0,4.0,1.0,16.0,16.0,2014,114.0,0.524,0.6,0.467,39.0,44.0,95.0,0.356,0.833,0.364,24.0,44.0,1,1,0.563,,105.8,1
837,32:40,5.0,14.0,0.357,2.0,6.0,0.3329999999999999,7.0,7.0,1.0,0.0,4.0,4.0,9.0,3.0,0.0,6.0,2.0,19.0,-2.0,2014,108.0,0.476,0.913,0.259,28.0,37.0,105.0,0.4589999999999999,0.905,0.5329999999999999,24.0,45.0,1,1,0.406,,91.2,1
838,26:56,8.0,15.0,0.5329999999999999,6.0,10.0,0.6,3.0,3.0,1.0,0.0,3.0,3.0,11.0,3.0,0.0,1.0,2.0,25.0,30.0,2014,125.0,0.5,0.941,0.5589999999999999,34.0,42.0,94.0,0.396,0.563,0.36,25.0,51.0,1,1,0.3,,85.8,1
839,,,,,,,,,,,,,,,,,,,,,2014,114.0,0.5,0.649,0.471,23.0,52.0,103.0,0.424,0.773,0.421,29.0,35.0,1,0,0.467,19.6,106.4,0
840,33:57,4.0,15.0,0.267,1.0,7.0,0.143,0.0,0.0,0.0,1.0,4.0,5.0,11.0,1.0,0.0,3.0,1.0,9.0,8.0,2014,105.0,0.524,0.769,0.35,29.0,42.0,98.0,0.429,0.833,0.3329999999999999,18.0,49.0,1,1,0.424,23.0,91.8,1
841,35:46,14.0,24.0,0.583,7.0,13.0,0.5379999999999999,1.0,2.0,0.5,3.0,3.0,6.0,5.0,4.0,0.0,4.0,3.0,36.0,23.0,2014,80.0,0.377,0.7829999999999999,0.364,13.0,37.0,98.0,0.422,0.789,0.419,17.0,48.0,0,0,0.633,23.2,92.8,1
842,31:58,3.0,9.0,0.3329999999999999,2.0,2.0,1.0,4.0,4.0,1.0,0.0,1.0,1.0,4.0,3.0,0.0,4.0,1.0,12.0,15.0,2014,106.0,0.5,0.696,0.455,23.0,37.0,98.0,0.482,0.7140000000000001,0.32,25.0,39.0,1,1,0.636,25.2,100.2,1
843,30:53,6.0,11.0,0.545,5.0,8.0,0.625,5.0,6.0,0.833,0.0,2.0,2.0,7.0,2.0,1.0,3.0,2.0,22.0,23.0,2014,104.0,0.469,0.895,0.478,28.0,51.0,89.0,0.368,0.731,0.3,17.0,34.0,1,1,0.581,24.4,91.4,1
844,36:35,6.0,16.0,0.375,6.0,13.0,0.462,1.0,2.0,0.5,0.0,1.0,1.0,11.0,2.0,2.0,5.0,3.0,19.0,6.0,2014,102.0,0.507,0.56,0.412,30.0,34.0,93.0,0.425,0.8,0.357,17.0,47.0,1,1,0.226,27.0,87.6,1
845,29:16,8.0,16.0,0.5,6.0,12.0,0.5,4.0,4.0,1.0,0.0,2.0,2.0,7.0,1.0,0.0,4.0,4.0,26.0,1.0,2014,110.0,0.494,0.75,0.476,20.0,38.0,108.0,0.467,0.722,0.3670000000000001,26.0,50.0,1,0,0.3229999999999999,,104.4,0
846,37:38,14.0,22.0,0.636,5.0,8.0,0.625,4.0,4.0,1.0,0.0,4.0,4.0,5.0,1.0,0.0,5.0,1.0,37.0,8.0,2014,101.0,0.3670000000000001,0.765,0.258,21.0,60.0,106.0,0.421,0.8240000000000001,0.353,19.0,55.0,0,0,0.419,,109.6,1
847,25:01,8.0,13.0,0.615,3.0,4.0,0.75,3.0,3.0,1.0,3.0,3.0,6.0,5.0,2.0,0.0,2.0,0.0,22.0,33.0,2014,89.0,0.4029999999999999,0.821,0.182,15.0,42.0,113.0,0.483,0.8420000000000001,0.4639999999999999,31.0,47.0,0,0,0.483,,93.0,1
848,33:50,5.0,17.0,0.294,3.0,9.0,0.3329999999999999,5.0,5.0,1.0,0.0,3.0,3.0,6.0,1.0,0.0,4.0,3.0,18.0,-10.0,2014,110.0,0.4679999999999999,0.8290000000000001,0.321,15.0,51.0,99.0,0.424,0.526,0.379,32.0,44.0,1,0,0.3229999999999999,,108.2,0
849,33:49,11.0,18.0,0.611,5.0,9.0,0.556,5.0,5.0,1.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,1.0,32.0,1.0,2014,107.0,0.532,0.857,0.278,23.0,45.0,114.0,0.5,0.706,0.522,27.0,29.0,0,0,0.5,,96.2,1
850,,,,,,,,,,,,,,,,,,,,,2014,104.0,0.481,0.7829999999999999,0.421,20.0,46.0,98.0,0.382,0.955,0.346,19.0,45.0,1,0,0.833,23.6,102.2,0
851,31:53,8.0,17.0,0.471,4.0,8.0,0.5,5.0,5.0,1.0,0.0,4.0,4.0,11.0,4.0,0.0,2.0,2.0,25.0,22.0,2014,110.0,0.488,0.611,0.515,29.0,40.0,99.0,0.481,0.75,0.316,25.0,44.0,1,1,0.7809999999999999,28.8,98.8,1
852,35:30,9.0,23.0,0.391,2.0,10.0,0.2,5.0,5.0,1.0,2.0,3.0,5.0,8.0,3.0,0.0,3.0,1.0,25.0,0.0,2014,91.0,0.384,0.741,0.357,18.0,50.0,94.0,0.444,0.778,0.259,26.0,49.0,0,0,0.484,28.4,100.6,1
853,31:45,7.0,20.0,0.35,3.0,12.0,0.25,3.0,4.0,0.75,0.0,5.0,5.0,6.0,3.0,0.0,1.0,2.0,20.0,0.0,2014,84.0,0.418,0.7859999999999999,0.292,21.0,52.0,89.0,0.4,0.737,0.241,26.0,40.0,0,0,0.3,29.4,91.8,1
854,31:19,8.0,18.0,0.444,5.0,9.0,0.556,1.0,3.0,0.3329999999999999,2.0,4.0,6.0,0.0,2.0,0.0,3.0,0.0,22.0,21.0,2014,92.0,0.402,0.8240000000000001,0.444,23.0,44.0,106.0,0.457,0.833,0.48,21.0,48.0,0,0,0.3,31.4,91.8,1
855,36:12,8.0,19.0,0.421,4.0,9.0,0.444,6.0,7.0,0.857,0.0,2.0,2.0,9.0,2.0,2.0,1.0,3.0,26.0,-5.0,2014,124.0,0.494,0.892,0.556,28.0,38.0,116.0,0.456,0.667,0.364,31.0,51.0,1,0,0.563,30.4,102.8,0
856,36:57,16.0,26.0,0.615,10.0,16.0,0.625,9.0,11.0,0.818,0.0,4.0,4.0,4.0,1.0,0.0,3.0,3.0,51.0,0.0,2014,128.0,0.523,0.76,0.5,29.0,46.0,114.0,0.418,0.7859999999999999,0.3329999999999999,24.0,42.0,1,1,0.581,24.6,97.0,1
857,28:34,6.0,15.0,0.4,2.0,6.0,0.3329999999999999,9.0,10.0,0.9,0.0,5.0,5.0,9.0,3.0,0.0,2.0,2.0,23.0,7.0,2014,96.0,0.4429999999999999,0.792,0.4379999999999999,17.0,34.0,121.0,0.505,0.731,0.435,33.0,49.0,0,0,0.3329999999999999,22.0,98.4,1
858,37:26,9.0,23.0,0.391,4.0,9.0,0.444,3.0,3.0,1.0,1.0,3.0,4.0,7.0,2.0,1.0,1.0,2.0,25.0,23.0,2014,106.0,0.46,0.778,0.375,27.0,44.0,87.0,0.363,0.706,0.346,22.0,52.0,1,1,0.633,21.4,106.8,1
859,33:59,10.0,22.0,0.455,5.0,11.0,0.455,7.0,9.0,0.778,1.0,6.0,7.0,6.0,3.0,0.0,2.0,1.0,32.0,-11.0,2014,110.0,0.447,0.607,0.36,21.0,55.0,100.0,0.43,0.72,0.296,21.0,41.0,1,0,0.294,19.0,96.0,0
860,42:58,9.0,23.0,0.391,2.0,9.0,0.222,1.0,1.0,1.0,0.0,4.0,4.0,9.0,3.0,0.0,3.0,3.0,21.0,-3.0,2014,111.0,0.425,0.5,0.273,31.0,48.0,113.0,0.429,0.913,0.276,19.0,61.0,0,1,0.4,20.2,96.6,0
861,33:03,6.0,16.0,0.375,1.0,5.0,0.2,9.0,9.0,1.0,0.0,4.0,4.0,11.0,2.0,0.0,3.0,1.0,22.0,6.0,2014,114.0,0.472,0.88,0.348,29.0,47.0,111.0,0.4320000000000001,0.7040000000000001,0.357,23.0,48.0,1,1,0.419,19.6,95.4,1
862,29:03,3.0,11.0,0.273,2.0,7.0,0.286,2.0,2.0,1.0,1.0,3.0,4.0,11.0,2.0,0.0,6.0,0.0,10.0,20.0,2014,126.0,0.479,0.8640000000000001,0.425,32.0,46.0,101.0,0.415,0.853,0.235,19.0,43.0,1,1,0.3329999999999999,24.0,97.8,1
863,33:39,7.0,12.0,0.583,3.0,5.0,0.6,5.0,6.0,0.833,2.0,1.0,3.0,10.0,1.0,0.0,6.0,3.0,22.0,23.0,2014,126.0,0.5,0.833,0.4479999999999999,26.0,46.0,113.0,0.425,0.8390000000000001,0.406,23.0,46.0,1,1,0.618,25.0,110.8,1
864,25:14,7.0,13.0,0.5379999999999999,2.0,5.0,0.4,4.0,4.0,1.0,1.0,0.0,1.0,8.0,1.0,2.0,1.0,2.0,20.0,18.0,2014,122.0,0.5429999999999999,0.778,0.481,30.0,53.0,79.0,0.345,0.632,0.292,17.0,39.0,1,1,0.467,25.6,103.8,1
865,32:60,9.0,18.0,0.5,2.0,8.0,0.25,7.0,8.0,0.875,3.0,4.0,7.0,11.0,3.0,1.0,2.0,0.0,27.0,25.0,2014,106.0,0.42,0.735,0.304,22.0,39.0,131.0,0.5489999999999999,0.667,0.409,32.0,49.0,0,0,0.618,24.4,111.0,1
866,31:12,6.0,13.0,0.462,2.0,6.0,0.3329999999999999,5.0,5.0,1.0,0.0,3.0,3.0,6.0,2.0,0.0,6.0,2.0,19.0,-4.0,2014,127.0,0.526,0.789,0.455,27.0,54.0,115.0,0.457,0.7859999999999999,0.375,24.0,43.0,1,0,0.8059999999999999,24.4,96.6,0
867,32:06,11.0,19.0,0.579,7.0,10.0,0.7,3.0,5.0,0.6,2.0,3.0,5.0,3.0,2.0,0.0,3.0,1.0,32.0,11.0,2014,104.0,0.469,0.789,0.4479999999999999,29.0,36.0,89.0,0.423,0.852,0.3329999999999999,19.0,41.0,1,1,0.774,24.4,86.4,1
868,29:13,10.0,16.0,0.625,4.0,9.0,0.444,3.0,3.0,1.0,0.0,2.0,2.0,11.0,0.0,0.0,2.0,2.0,27.0,17.0,2014,105.0,0.481,0.833,0.3329999999999999,14.0,44.0,116.0,0.505,0.846,0.52,32.0,31.0,0,0,0.294,21.6,95.0,1
869,34:60,8.0,15.0,0.5329999999999999,3.0,8.0,0.375,4.0,4.0,1.0,0.0,1.0,1.0,10.0,2.0,0.0,1.0,1.0,23.0,10.0,2014,112.0,0.5,0.941,0.3329999999999999,35.0,44.0,94.0,0.407,0.7390000000000001,0.304,13.0,45.0,1,1,0.3229999999999999,22.0,89.2,1
870,34:47,8.0,17.0,0.471,4.0,8.0,0.5,1.0,1.0,1.0,0.0,3.0,3.0,15.0,4.0,0.0,5.0,5.0,21.0,12.0,2014,117.0,0.495,0.75,0.429,30.0,39.0,102.0,0.457,0.957,0.231,24.0,41.0,1,1,0.833,20.6,96.4,1
871,31:17,7.0,14.0,0.5,1.0,4.0,0.25,4.0,4.0,1.0,0.0,9.0,9.0,6.0,4.0,0.0,2.0,2.0,19.0,15.0,2014,117.0,0.466,0.625,0.536,27.0,54.0,91.0,0.306,0.765,0.179,19.0,59.0,1,1,0.8059999999999999,21.2,113.0,1
872,33:54,10.0,18.0,0.556,5.0,11.0,0.455,7.0,7.0,1.0,2.0,3.0,5.0,12.0,1.0,0.0,0.0,3.0,32.0,25.0,2014,126.0,0.5329999999999999,0.8,0.429,35.0,45.0,105.0,0.465,0.75,0.4,23.0,37.0,1,1,0.483,17.2,112.2,1
873,26:43,4.0,7.0,0.5710000000000001,3.0,6.0,0.5,2.0,2.0,1.0,0.0,3.0,3.0,9.0,3.0,0.0,3.0,3.0,13.0,28.0,2014,126.0,0.561,0.815,0.429,38.0,42.0,86.0,0.384,0.609,0.3,16.0,48.0,1,1,0.3,21.4,88.4,1
874,30:32,9.0,18.0,0.5,4.0,9.0,0.444,3.0,4.0,0.75,1.0,2.0,3.0,6.0,3.0,0.0,3.0,3.0,25.0,18.0,2014,110.0,0.466,0.81,0.3929999999999999,32.0,43.0,97.0,0.442,0.583,0.421,29.0,47.0,1,1,0.484,20.2,99.0,1
875,35:59,5.0,12.0,0.417,1.0,5.0,0.2,3.0,4.0,0.75,2.0,7.0,9.0,7.0,2.0,0.0,5.0,3.0,14.0,-12.0,2014,100.0,0.391,0.742,0.281,18.0,50.0,86.0,0.425,0.545,0.214,24.0,44.0,1,0,0.636,24.2,107.2,0
876,29:58,10.0,14.0,0.7140000000000001,2.0,5.0,0.4,0.0,0.0,0.0,0.0,2.0,2.0,6.0,3.0,0.0,7.0,0.0,22.0,-10.0,2014,115.0,0.517,0.647,0.462,28.0,42.0,105.0,0.4639999999999999,0.882,0.462,20.0,39.0,1,0,0.406,25.6,101.4,0
877,26:18,5.0,12.0,0.417,1.0,5.0,0.2,1.0,1.0,1.0,0.0,2.0,2.0,11.0,3.0,0.0,1.0,1.0,12.0,15.0,2014,128.0,0.5379999999999999,0.875,0.36,36.0,45.0,108.0,0.478,0.667,0.471,31.0,39.0,1,1,0.3329999999999999,27.2,101.2,1
878,41:31,14.0,24.0,0.583,5.0,12.0,0.417,1.0,1.0,1.0,4.0,3.0,7.0,9.0,4.0,1.0,4.0,0.0,34.0,7.0,2014,114.0,0.511,0.6,0.387,32.0,39.0,109.0,0.477,0.667,0.44,17.0,43.0,1,1,0.8059999999999999,24.6,108.8,1
879,38:57,9.0,25.0,0.36,1.0,10.0,0.1,0.0,0.0,0.0,0.0,7.0,7.0,6.0,4.0,0.0,3.0,2.0,19.0,16.0,2014,105.0,0.457,0.8420000000000001,0.357,24.0,48.0,98.0,0.411,0.917,0.29,18.0,49.0,1,0,0.433,24.6,110.2,0
880,39:55,11.0,21.0,0.524,6.0,10.0,0.6,6.0,6.0,1.0,0.0,7.0,7.0,7.0,1.0,0.0,6.0,1.0,34.0,5.0,2014,122.0,0.465,0.8,0.296,22.0,44.0,128.0,0.512,0.8290000000000001,0.4579999999999999,22.0,46.0,0,0,0.483,21.6,106.8,1
881,37:11,9.0,22.0,0.409,3.0,11.0,0.273,8.0,9.0,0.889,0.0,3.0,3.0,8.0,2.0,0.0,1.0,1.0,29.0,13.0,2014,98.0,0.4039999999999999,0.7,0.2,14.0,53.0,105.0,0.446,0.778,0.313,21.0,45.0,0,0,0.581,20.2,111.0,1
882,37:27,8.0,15.0,0.5329999999999999,3.0,5.0,0.6,1.0,1.0,1.0,1.0,6.0,7.0,7.0,0.0,0.0,4.0,3.0,20.0,16.0,2014,105.0,0.494,0.85,0.348,21.0,43.0,93.0,0.411,0.667,0.257,15.0,44.0,1,1,0.618,19.4,104.2,1
883,31:20,10.0,20.0,0.5,1.0,7.0,0.143,0.0,0.0,0.0,1.0,3.0,4.0,7.0,3.0,1.0,3.0,3.0,21.0,22.0,2014,86.0,0.364,0.69,0.182,22.0,49.0,102.0,0.462,0.929,0.2269999999999999,24.0,51.0,0,0,0.484,20.4,96.8,1
884,36:11,5.0,14.0,0.357,1.0,5.0,0.2,8.0,9.0,0.889,1.0,5.0,6.0,7.0,1.0,0.0,3.0,2.0,19.0,7.0,2014,102.0,0.434,0.852,0.3329999999999999,24.0,50.0,112.0,0.449,0.8,0.4,27.0,40.0,0,0,0.4,22.2,110.2,1
885,30:37,8.0,17.0,0.471,3.0,6.0,0.5,0.0,0.0,0.0,0.0,3.0,3.0,11.0,4.0,1.0,2.0,0.0,19.0,11.0,2014,112.0,0.47,0.471,0.455,31.0,56.0,85.0,0.416,0.615,0.2,23.0,47.0,1,1,0.483,26.4,95.6,1
886,36:27,8.0,17.0,0.471,3.0,9.0,0.3329999999999999,3.0,3.0,1.0,1.0,3.0,4.0,5.0,0.0,0.0,4.0,2.0,22.0,8.0,2014,98.0,0.4629999999999999,0.778,0.296,25.0,49.0,97.0,0.4479999999999999,0.929,0.353,19.0,40.0,1,1,0.3229999999999999,25.0,87.6,1
887,28:22,5.0,9.0,0.556,1.0,3.0,0.3329999999999999,5.0,6.0,0.833,1.0,2.0,3.0,10.0,1.0,0.0,1.0,2.0,16.0,11.0,2014,93.0,0.363,0.667,0.478,25.0,44.0,104.0,0.4679999999999999,0.778,0.429,24.0,49.0,0,0,0.424,23.4,89.4,1
888,32:20,9.0,20.0,0.45,1.0,10.0,0.1,7.0,7.0,1.0,1.0,3.0,4.0,6.0,1.0,2.0,4.0,4.0,26.0,16.0,2014,101.0,0.4370000000000001,0.826,0.316,27.0,44.0,106.0,0.424,0.938,0.2689999999999999,28.0,46.0,0,0,0.4379999999999999,24.2,93.6,1
889,23:38,9.0,13.0,0.6920000000000001,6.0,8.0,0.75,4.0,5.0,0.8,1.0,4.0,5.0,8.0,0.0,0.0,1.0,1.0,28.0,22.0,2014,96.0,0.414,0.75,0.3,21.0,46.0,111.0,0.518,0.579,0.462,30.0,47.0,0,0,0.3229999999999999,22.4,93.6,1
890,37:05,12.0,19.0,0.632,8.0,11.0,0.727,8.0,9.0,0.889,0.0,6.0,6.0,7.0,3.0,1.0,2.0,2.0,40.0,28.0,2014,97.0,0.3879999999999999,0.778,0.435,16.0,40.0,114.0,0.573,0.652,0.4639999999999999,21.0,45.0,0,0,0.774,17.8,93.0,1
891,38:07,5.0,15.0,0.3329999999999999,2.0,6.0,0.3329999999999999,3.0,4.0,0.75,0.0,6.0,6.0,6.0,1.0,0.0,1.0,0.0,15.0,2.0,2014,86.0,0.356,0.7040000000000001,0.176,13.0,57.0,91.0,0.355,0.75,0.28,26.0,52.0,0,0,0.8059999999999999,18.0,85.4,1
892,24:30,3.0,9.0,0.3329999999999999,2.0,6.0,0.3329999999999999,0.0,0.0,0.0,0.0,5.0,5.0,10.0,2.0,0.0,4.0,2.0,8.0,23.0,2014,101.0,0.5,0.684,0.261,28.0,40.0,88.0,0.4270000000000001,0.632,0.353,26.0,45.0,1,1,0.294,22.0,95.2,1
893,29:56,10.0,19.0,0.526,5.0,9.0,0.556,5.0,5.0,1.0,0.0,4.0,4.0,15.0,1.0,0.0,3.0,0.0,30.0,27.0,2014,115.0,0.3939999999999999,0.7909999999999999,0.188,17.0,48.0,136.0,0.535,0.882,0.5,32.0,51.0,0,0,0.406,22.8,99.4,1
894,28:18,8.0,15.0,0.5329999999999999,3.0,6.0,0.5,0.0,1.0,0.0,2.0,3.0,5.0,9.0,1.0,0.0,1.0,3.0,19.0,23.0,2014,112.0,0.517,0.7859999999999999,0.423,30.0,51.0,87.0,0.381,0.5710000000000001,0.412,14.0,41.0,1,1,0.4379999999999999,24.6,102.6,1
895,31:56,6.0,12.0,0.5,3.0,7.0,0.429,2.0,2.0,1.0,1.0,2.0,3.0,5.0,0.0,0.0,3.0,5.0,17.0,6.0,2014,107.0,0.456,0.667,0.324,30.0,45.0,99.0,0.4379999999999999,0.9,0.188,19.0,41.0,1,1,0.3229999999999999,25.4,105.0,1
896,35:46,7.0,18.0,0.389,0.0,7.0,0.0,2.0,2.0,1.0,0.0,6.0,6.0,5.0,0.0,0.0,3.0,2.0,16.0,-18.0,2014,100.0,0.5429999999999999,0.85,0.35,23.0,38.0,113.0,0.495,0.733,0.4,28.0,36.0,0,1,0.7809999999999999,28.4,90.4,0
897,34:04,10.0,20.0,0.5,4.0,10.0,0.4,4.0,4.0,1.0,0.0,2.0,2.0,10.0,5.0,0.0,10.0,5.0,28.0,-6.0,2014,107.0,0.43,0.818,0.4,17.0,39.0,95.0,0.478,0.857,0.4579999999999999,16.0,36.0,1,0,0.633,27.6,100.0,0
